what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504087670478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504087673742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1504087677283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504087678078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504087678309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504087681329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504087689900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504087713163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504087713928
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504087715042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504087716314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504087722439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504087726045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088131141
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504088136713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088139055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088156568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088157389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088648420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088651890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504088652498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504088659866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088662924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088668632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088671138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088672017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088690174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088693808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088695110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088696479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088698726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088723898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504088736823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088738168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088738574
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504088745030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088755180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088768250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504088770678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504088773156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088774373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088783765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088785912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088787854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088825552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088828350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504088830963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088832408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088839195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504088840270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504088842144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088844994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504088846399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088867371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504088875396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504088876533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504088878727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504088904837
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504088980851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504088992842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504088995425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504089002255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089012615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089013597
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504089014672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504089019343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089021651
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504089023182
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504089024645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089024927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089032573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089035299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504089035318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089037862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089039018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089040670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089041958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089042794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089046285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089046375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089049914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089051695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504089051715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089055174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089061654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504089061665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089062799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089063369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089064456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089068992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089070057
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1504089070061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089075257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089076317
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1504089076326
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504089077466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089079824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089084320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089084344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089084344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089085712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089182523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089185090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089186680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504089191147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089192306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089196654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089196675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089196675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089197675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089204129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089206051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089209779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089209797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089209797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089211441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089429740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089430078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089504290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089504615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089612918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089613605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089641457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089642405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089700404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089703074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089704884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504089704903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089708275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089711600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089711681
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089720280
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089720327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089724025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089725451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504089733685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089736601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089739486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1504089742164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504089742812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504089744207
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504089748215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504089753470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089760859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089762059
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1504089762068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504089763496
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504089764618
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504089769949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089771420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089775203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089775226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504089775226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504089779086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504090026212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504090027253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504090039743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504090568742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504090575607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504119332613
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504119335389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504119337131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149773465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504149774600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149775088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504149775108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504149775342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149778094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149783922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149784748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149786497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149790435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504149805731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149809406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149810643
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1504149810647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149811000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149812640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504149812752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149814145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149824145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504149824172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504149824172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504149825357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504151631010
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1504151632170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504151641468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504151644260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152854412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152855493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152893395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152928957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504152929002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152932781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152935404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504152935523
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504152970190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504152970359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504152988330
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504153006829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153009235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153014253
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1504153014338
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504153016918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153017906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153018670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153018802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504153020513
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1504153020578
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504153024949
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504153028369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504153028878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504153056036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504153058059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504153064500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504153065034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504153067324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504153072384
